number,step,surface,valid_time,t2m
0,0 days,0.0,2009-03-13 03:00:00,274.8286
0,0 days,0.0,2009-03-13 04:00:00,274.7714
0,0 days,0.0,2009-03-13 04:00:00,274.76523
0,0 days,0.0,2009-03-13 05:00:00,274.64697
0,0 days,0.0,2009-03-13 05:00:00,274.6408
0,0 days,0.0,2009-03-13 06:00:00,274.54776
0,0 days,0.0,2009-03-13 06:00:00,274.53766
0,0 days,0.0,2009-03-13 07:00:00,274.47974
0,0 days,0.0,2009-03-13 07:00:00,274.47354
0,0 days,0.0,2009-03-13 08:00:00,274.42
0,0 days,0.0,2009-03-13 08:00:00,274.41776
0,0 days,0.0,2009-03-13 09:00:00,274.38138
0,0 days,0.0,2009-03-13 09:00:00,274.38107
0,0 days,0.0,2009-03-13 10:00:00,274.01312
0,0 days,0.0,2009-03-13 10:00:00,273.98987
0,0 days,0.0,2009-03-13 11:00:00,274.137
0,0 days,0.0,2009-03-13 11:00:00,274.06366
0,0 days,0.0,2009-03-13 12:00:00,274.4575
0,0 days,0.0,2009-03-13 12:00:00,274.3598
0,0 days,0.0,2009-03-13 13:00:00,274.54764
0,0 days,0.0,2009-03-13 13:00:00,274.4768
0,0 days,0.0,2009-03-13 14:00:00,274.63248
0,0 days,0.0,2009-03-13 14:00:00,274.5745
0,0 days,0.0,2009-03-13 15:00:00,274.5155
0,0 days,0.0,2009-03-13 15:00:00,274.49136
0,0 days,0.0,2009-03-13 16:00:00,274.23166
0,0 days,0.0,2009-03-13 16:00:00,274.25647
0,0 days,0.0,2009-03-13 17:00:00,273.9448
0,0 days,0.0,2009-03-13 17:00:00,273.96408
0,0 days,0.0,2009-03-13 18:00:00,273.67142
0,0 days,0.0,2009-03-13 18:00:00,273.68317
0,0 days,0.0,2009-03-13 19:00:00,273.56866
0,0 days,0.0,2009-03-13 19:00:00,273.53482
0,0 days,0.0,2009-03-13 20:00:00,273.60425
0,0 days,0.0,2009-03-13 20:00:00,273.5533
0,0 days,0.0,2009-03-13 21:00:00,273.70804
0,0 days,0.0,2009-03-13 21:00:00,273.65964
0,0 days,0.0,2009-03-13 22:00:00,273.8666
0,0 days,0.0,2009-03-13 22:00:00,273.81036
0,0 days,0.0,2009-03-13 23:00:00,273.69263
0,0 days,0.0,2009-03-13 23:00:00,273.65454
0,0 days,0.0,2009-03-14 00:00:00,273.76862
0,0 days,0.0,2009-03-14 00:00:00,273.75958
0,0 days,0.0,2009-03-14 01:00:00,273.6641
0,0 days,0.0,2009-03-14 01:00:00,273.67355
0,0 days,0.0,2009-03-14 02:00:00,273.50397
0,0 days,0.0,2009-03-14 02:00:00,273.5501
0,0 days,0.0,2009-03-14 03:00:00,273.494
0,0 days,0.0,2009-03-14 03:00:00,273.51218
0,0 days,0.0,2009-03-14 04:00:00,273.52753
0,0 days,0.0,2009-03-14 04:00:00,273.537
0,0 days,0.0,2009-03-14 05:00:00,273.57568
0,0 days,0.0,2009-03-14 05:00:00,273.56308
0,0 days,0.0,2009-03-14 06:00:00,273.59613
0,0 days,0.0,2009-03-14 06:00:00,273.5835
0,0 days,0.0,2009-03-14 07:00:00,273.61658
0,0 days,0.0,2009-03-14 07:00:00,273.61377
0,0 days,0.0,2009-03-14 08:00:00,273.58878
0,0 days,0.0,2009-03-14 08:00:00,273.60217
0,0 days,0.0,2009-03-14 09:00:00,273.59985
0,0 days,0.0,2009-03-14 09:00:00,273.62695
0,0 days,0.0,2009-03-14 10:00:00,273.541
0,0 days,0.0,2009-03-14 10:00:00,273.6003
0,0 days,0.0,2009-03-14 11:00:00,273.4737
0,0 days,0.0,2009-03-14 11:00:00,273.51843
0,0 days,0.0,2009-03-14 12:00:00,273.62463
0,0 days,0.0,2009-03-14 12:00:00,273.60864
0,0 days,0.0,2009-03-14 13:00:00,273.84982
0,0 days,0.0,2009-03-14 13:00:00,273.76474
0,0 days,0.0,2009-03-14 14:00:00,274.19113
0,0 days,0.0,2009-03-14 14:00:00,274.05762
0,0 days,0.0,2009-03-14 15:00:00,274.47232
0,0 days,0.0,2009-03-14 15:00:00,274.3523
0,0 days,0.0,2009-03-14 16:00:00,274.24707
0,0 days,0.0,2009-03-14 16:00:00,274.29297
0,0 days,0.0,2009-03-14 17:00:00,273.76517
0,0 days,0.0,2009-03-14 17:00:00,273.8603
0,0 days,0.0,2009-03-14 18:00:00,273.29037
0,0 days,0.0,2009-03-14 18:00:00,273.3707
0,0 days,0.0,2009-03-14 19:00:00,272.79053
0,0 days,0.0,2009-03-14 19:00:00,272.8817
0,0 days,0.0,2009-03-14 20:00:00,272.34937
0,0 days,0.0,2009-03-14 20:00:00,272.43076
0,0 days,0.0,2009-03-14 21:00:00,272.01022
0,0 days,0.0,2009-03-14 21:00:00,272.04712
0,0 days,0.0,2009-03-14 22:00:00,272.16156
0,0 days,0.0,2009-03-14 22:00:00,272.1965
0,0 days,0.0,2009-03-14 23:00:00,271.91702
0,0 days,0.0,2009-03-14 23:00:00,271.92792
0,0 days,0.0,2009-03-15 00:00:00,271.71255
0,0 days,0.0,2009-03-15 00:00:00,271.7092
0,0 days,0.0,2009-03-15 01:00:00,271.51898
0,0 days,0.0,2009-03-15 01:00:00,271.51224
0,0 days,0.0,2009-03-15 02:00:00,271.25674
0,0 days,0.0,2009-03-15 02:00:00,271.26373
0,0 days,0.0,2009-03-15 03:00:00,271.07388
0,0 days,0.0,2009-03-15 03:00:00,271.03333
0,0 days,0.0,2009-03-15 04:00:00,270.93365
0,0 days,0.0,2009-03-15 04:00:00,270.89307
0,0 days,0.0,2009-03-15 05:00:00,270.81796
0,0 days,0.0,2009-03-15 05:00:00,270.78293
0,0 days,0.0,2009-03-15 06:00:00,270.8183
0,0 days,0.0,2009-03-15 06:00:00,270.76904
0,0 days,0.0,2009-03-15 07:00:00,270.76898
0,0 days,0.0,2009-03-15 07:00:00,270.74963
0,0 days,0.0,2009-03-15 08:00:00,270.56934
0,0 days,0.0,2009-03-15 08:00:00,270.55835
0,0 days,0.0,2009-03-15 09:00:00,270.33395
0,0 days,0.0,2009-03-15 09:00:00,270.28802
0,0 days,0.0,2009-03-15 10:00:00,270.29462
0,0 days,0.0,2009-03-15 10:00:00,270.23782
0,0 days,0.0,2009-03-15 11:00:00,270.17798
0,0 days,0.0,2009-03-15 11:00:00,270.13684
0,0 days,0.0,2009-03-15 12:00:00,269.92136
0,0 days,0.0,2009-03-15 12:00:00,269.90625
0,0 days,0.0,2009-03-15 13:00:00,269.54034
0,0 days,0.0,2009-03-15 13:00:00,269.563
0,0 days,0.0,2009-03-15 14:00:00,269.23715
0,0 days,0.0,2009-03-15 14:00:00,269.2226
0,0 days,0.0,2009-03-15 15:00:00,269.00284
0,0 days,0.0,2009-03-15 15:00:00,268.97708
0,0 days,0.0,2009-03-15 16:00:00,268.87827
0,0 days,0.0,2009-03-15 16:00:00,268.83234
0,0 days,0.0,2009-03-15 17:00:00,268.77542
0,0 days,0.0,2009-03-15 17:00:00,268.732
0,0 days,0.0,2009-03-15 18:00:00,268.64493
0,0 days,0.0,2009-03-15 18:00:00,268.60934
0,0 days,0.0,2009-03-15 19:00:00,268.5887
0,0 days,0.0,2009-03-15 19:00:00,268.5551
0,0 days,0.0,2009-03-15 20:00:00,268.5596
0,0 days,0.0,2009-03-15 20:00:00,268.52155
0,0 days,0.0,2009-03-15 21:00:00,268.49805
0,0 days,0.0,2009-03-15 21:00:00,268.4488
0,0 days,0.0,2009-03-15 22:00:00,268.26343
0,0 days,0.0,2009-03-15 22:00:00,268.1876
0,0 days,0.0,2009-03-15 23:00:00,268.30923
0,0 days,0.0,2009-03-15 23:00:00,268.22806
0,0 days,0.0,2009-03-16 00:00:00,268.33835
0,0 days,0.0,2009-03-16 00:00:00,268.27286
0,0 days,0.0,2009-03-16 01:00:00,268.32825
0,0 days,0.0,2009-03-16 01:00:00,268.2706
0,0 days,0.0,2009-03-16 02:00:00,268.26718
0,0 days,0.0,2009-03-16 02:00:00,268.23105
0,0 days,0.0,2009-03-16 03:00:00,268.15817
0,0 days,0.0,2009-03-16 03:00:00,268.12653
0,0 days,0.0,2009-03-16 04:00:00,268.03027
0,0 days,0.0,2009-03-16 04:00:00,267.98633
0,0 days,0.0,2009-03-16 05:00:00,267.9473
0,0 days,0.0,2009-03-16 05:00:00,267.8832
0,0 days,0.0,2009-03-16 06:00:00,268.02594
0,0 days,0.0,2009-03-16 06:00:00,267.90616
0,0 days,0.0,2009-03-16 07:00:00,268.31677
0,0 days,0.0,2009-03-16 07:00:00,268.1539
0,0 days,0.0,2009-03-16 08:00:00,268.70258
0,0 days,0.0,2009-03-16 08:00:00,268.519
0,0 days,0.0,2009-03-16 09:00:00,269.2613
0,0 days,0.0,2009-03-16 09:00:00,269.01895
0,0 days,0.0,2009-03-16 10:00:00,270.47784
0,0 days,0.0,2009-03-16 10:00:00,270.1474
0,0 days,0.0,2009-03-16 11:00:00,271.4687
0,0 days,0.0,2009-03-16 11:00:00,271.1203
0,0 days,0.0,2009-03-16 12:00:00,272.17676
0,0 days,0.0,2009-03-16 12:00:00,271.8966
0,0 days,0.0,2009-03-16 13:00:00,272.5471
0,0 days,0.0,2009-03-16 13:00:00,272.32013
0,0 days,0.0,2009-03-16 14:00:00,272.8399
0,0 days,0.0,2009-03-16 14:00:00,272.663
0,0 days,0.0,2009-03-16 15:00:00,273.06247
0,0 days,0.0,2009-03-16 15:00:00,272.93234
0,0 days,0.0,2009-03-16 16:00:00,273.25494
0,0 days,0.0,2009-03-16 16:00:00,273.12427
0,0 days,0.0,2009-03-16 17:00:00,273.4296
0,0 days,0.0,2009-03-16 17:00:00,273.29663
0,0 days,0.0,2009-03-16 18:00:00,273.5471
0,0 days,0.0,2009-03-16 18:00:00,273.40912
0,0 days,0.0,2009-03-16 19:00:00,273.68332
0,0 days,0.0,2009-03-16 19:00:00,273.5655
0,0 days,0.0,2009-03-16 20:00:00,273.76453
0,0 days,0.0,2009-03-16 20:00:00,273.64276
0,0 days,0.0,2009-03-16 21:00:00,273.84814
0,0 days,0.0,2009-03-16 21:00:00,273.692
0,0 days,0.0,2009-03-16 22:00:00,273.68405
0,0 days,0.0,2009-03-16 22:00:00,273.524
0,0 days,0.0,2009-03-16 23:00:00,273.64307
0,0 days,0.0,2009-03-16 23:00:00,273.4875
0,0 days,0.0,2009-03-17 00:00:00,273.62457
0,0 days,0.0,2009-03-17 00:00:00,273.4925
0,0 days,0.0,2009-03-17 01:00:00,273.72736
0,0 days,0.0,2009-03-17 01:00:00,273.56674
0,0 days,0.0,2009-03-17 02:00:00,273.7184
0,0 days,0.0,2009-03-17 02:00:00,273.58688
0,0 days,0.0,2009-03-17 03:00:00,273.86133
0,0 days,0.0,2009-03-17 03:00:00,273.74265
0,0 days,0.0,2009-03-17 04:00:00,273.996
0,0 days,0.0,2009-03-17 04:00:00,273.87817
0,0 days,0.0,2009-03-17 05:00:00,274.1605
0,0 days,0.0,2009-03-17 05:00:00,274.058
0,0 days,0.0,2009-03-17 06:00:00,274.34467
0,0 days,0.0,2009-03-17 06:00:00,274.20868
0,0 days,0.0,2009-03-17 07:00:00,274.66138
0,0 days,0.0,2009-03-17 07:00:00,274.49567
0,0 days,0.0,2009-03-17 08:00:00,274.8421
0,0 days,0.0,2009-03-17 08:00:00,274.7304
0,0 days,0.0,2009-03-17 09:00:00,274.92712
0,0 days,0.0,2009-03-17 09:00:00,274.84622
0,0 days,0.0,2009-03-17 10:00:00,274.96182
0,0 days,0.0,2009-03-17 10:00:00,274.95282
0,0 days,0.0,2009-03-17 11:00:00,274.56583
0,0 days,0.0,2009-03-17 11:00:00,274.66202
0,0 days,0.0,2009-03-17 12:00:00,274.2738
0,0 days,0.0,2009-03-17 12:00:00,274.24615
0,0 days,0.0,2009-03-17 13:00:00,274.6238
0,0 days,0.0,2009-03-17 13:00:00,274.3908
0,0 days,0.0,2009-03-17 14:00:00,275.20026
0,0 days,0.0,2009-03-17 14:00:00,274.85498
0,0 days,0.0,2009-03-17 15:00:00,275.64078
0,0 days,0.0,2009-03-17 15:00:00,275.3321
0,0 days,0.0,2009-03-17 16:00:00,275.8794
0,0 days,0.0,2009-03-17 16:00:00,275.7162
0,0 days,0.0,2009-03-17 17:00:00,275.92743
0,0 days,0.0,2009-03-17 17:00:00,275.85434
0,0 days,0.0,2009-03-17 18:00:00,275.92212
0,0 days,0.0,2009-03-17 18:00:00,275.91257
0,0 days,0.0,2009-03-17 19:00:00,275.8387
0,0 days,0.0,2009-03-17 19:00:00,275.8138
0,0 days,0.0,2009-03-17 20:00:00,275.81226
0,0 days,0.0,2009-03-17 20:00:00,275.76666
0,0 days,0.0,2009-03-17 21:00:00,275.8162
0,0 days,0.0,2009-03-17 21:00:00,275.74316
0,0 days,0.0,2009-03-17 22:00:00,275.71286
0,0 days,0.0,2009-03-17 22:00:00,275.64987
0,0 days,0.0,2009-03-17 23:00:00,275.6223
0,0 days,0.0,2009-03-17 23:00:00,275.56357
0,0 days,0.0,2009-03-18 00:00:00,275.5241
0,0 days,0.0,2009-03-18 00:00:00,275.47318
0,0 days,0.0,2009-03-18 01:00:00,275.50513
0,0 days,0.0,2009-03-18 01:00:00,275.46008
0,0 days,0.0,2009-03-18 02:00:00,275.50195
0,0 days,0.0,2009-03-18 02:00:00,275.44965
0,0 days,0.0,2009-03-18 03:00:00,275.51724
0,0 days,0.0,2009-03-18 03:00:00,275.48254
0,0 days,0.0,2009-03-18 04:00:00,275.58493
0,0 days,0.0,2009-03-18 04:00:00,275.5164
0,0 days,0.0,2009-03-18 05:00:00,275.54785
0,0 days,0.0,2009-03-18 05:00:00,275.49213
0,0 days,0.0,2009-03-18 06:00:00,275.53354
0,0 days,0.0,2009-03-18 06:00:00,275.46555
0,0 days,0.0,2009-03-18 07:00:00,275.48767
0,0 days,0.0,2009-03-18 07:00:00,275.41718
0,0 days,0.0,2009-03-18 08:00:00,275.08026
0,0 days,0.0,2009-03-18 08:00:00,275.141
0,0 days,0.0,2009-03-18 09:00:00,274.2856
0,0 days,0.0,2009-03-18 09:00:00,274.3908
0,0 days,0.0,2009-03-18 10:00:00,273.25592
0,0 days,0.0,2009-03-18 10:00:00,273.39105
0,0 days,0.0,2009-03-18 11:00:00,272.84653
0,0 days,0.0,2009-03-18 11:00:00,272.88232
0,0 days,0.0,2009-03-18 12:00:00,272.64682
0,0 days,0.0,2009-03-18 12:00:00,272.65662
0,0 days,0.0,2009-03-18 13:00:00,272.50928
0,0 days,0.0,2009-03-18 13:00:00,272.5269
0,0 days,0.0,2009-03-18 14:00:00,272.2947
0,0 days,0.0,2009-03-18 14:00:00,272.3305
0,0 days,0.0,2009-03-18 15:00:00,272.046
0,0 days,0.0,2009-03-18 15:00:00,272.09998
0,0 days,0.0,2009-03-18 16:00:00,271.74045
0,0 days,0.0,2009-03-18 16:00:00,271.80508
0,0 days,0.0,2009-03-18 17:00:00,271.46725
0,0 days,0.0,2009-03-18 17:00:00,271.50504
0,0 days,0.0,2009-03-18 18:00:00,271.33997
0,0 days,0.0,2009-03-18 18:00:00,271.35815
0,0 days,0.0,2009-03-18 19:00:00,271.3191
0,0 days,0.0,2009-03-18 19:00:00,271.33478
0,0 days,0.0,2009-03-18 20:00:00,271.2969
0,0 days,0.0,2009-03-18 20:00:00,271.31116
0,0 days,0.0,2009-03-18 21:00:00,271.26944
0,0 days,0.0,2009-03-18 21:00:00,271.28314
0,0 days,0.0,2009-03-18 22:00:00,271.13522
0,0 days,0.0,2009-03-18 22:00:00,271.18277
0,0 days,0.0,2009-03-18 23:00:00,270.99966
0,0 days,0.0,2009-03-18 23:00:00,271.059
0,0 days,0.0,2009-03-19 00:00:00,270.99503
0,0 days,0.0,2009-03-19 00:00:00,271.06216
0,0 days,0.0,2009-03-19 01:00:00,270.97516
0,0 days,0.0,2009-03-19 01:00:00,271.05405
0,0 days,0.0,2009-03-19 02:00:00,270.8666
0,0 days,0.0,2009-03-19 02:00:00,270.97488
0,0 days,0.0,2009-03-19 03:00:00,270.85477
0,0 days,0.0,2009-03-19 03:00:00,270.95663
0,0 days,0.0,2009-03-19 04:00:00,270.8574
0,0 days,0.0,2009-03-19 04:00:00,270.92703
0,0 days,0.0,2009-03-19 05:00:00,270.85065
0,0 days,0.0,2009-03-19 05:00:00,270.8856
0,0 days,0.0,2009-03-19 06:00:00,271.00528
0,0 days,0.0,2009-03-19 06:00:00,271.03738
0,0 days,0.0,2009-03-19 07:00:00,271.18097
0,0 days,0.0,2009-03-19 07:00:00,271.2282
0,0 days,0.0,2009-03-19 08:00:00,271.22256
0,0 days,0.0,2009-03-19 08:00:00,271.2424
0,0 days,0.0,2009-03-19 09:00:00,271.36636
0,0 days,0.0,2009-03-19 09:00:00,271.3848
0,0 days,0.0,2009-03-19 10:00:00,271.3381
0,0 days,0.0,2009-03-19 10:00:00,271.31766
0,0 days,0.0,2009-03-19 11:00:00,271.38086
0,0 days,0.0,2009-03-19 11:00:00,271.36127
0,0 days,0.0,2009-03-19 12:00:00,271.3136
0,0 days,0.0,2009-03-19 12:00:00,271.2876
0,0 days,0.0,2009-03-19 13:00:00,271.3168
0,0 days,0.0,2009-03-19 13:00:00,271.31427
0,0 days,0.0,2009-03-19 14:00:00,271.25287
0,0 days,0.0,2009-03-19 14:00:00,271.26712
0,0 days,0.0,2009-03-19 15:00:00,271.21207
0,0 days,0.0,2009-03-19 15:00:00,271.21848
0,0 days,0.0,2009-03-19 16:00:00,271.16986
0,0 days,0.0,2009-03-19 16:00:00,271.16257
0,0 days,0.0,2009-03-19 17:00:00,271.15173
0,0 days,0.0,2009-03-19 17:00:00,271.14194
0,0 days,0.0,2009-03-19 18:00:00,271.06802
0,0 days,0.0,2009-03-19 18:00:00,271.06607
0,0 days,0.0,2009-03-19 19:00:00,270.9998
0,0 days,0.0,2009-03-19 19:00:00,270.98804
0,0 days,0.0,2009-03-19 20:00:00,271.075
0,0 days,0.0,2009-03-19 20:00:00,271.01657
0,0 days,0.0,2009-03-19 21:00:00,271.28436
0,0 days,0.0,2009-03-19 21:00:00,271.16074
0,0 days,0.0,2009-03-19 22:00:00,271.51047
0,0 days,0.0,2009-03-19 22:00:00,271.48663
0,0 days,0.0,2009-03-19 23:00:00,271.67798
0,0 days,0.0,2009-03-19 23:00:00,271.64383
0,0 days,0.0,2009-03-20 00:00:00,271.91513
0,0 days,0.0,2009-03-20 00:00:00,271.85944
0,0 days,0.0,2009-03-20 01:00:00,272.3103
0,0 days,0.0,2009-03-20 01:00:00,272.24142
0,0 days,0.0,2009-03-20 02:00:00,272.69122
0,0 days,0.0,2009-03-20 02:00:00,272.5983
0,0 days,0.0,2009-03-20 03:00:00,272.88498
0,0 days,0.0,2009-03-20 03:00:00,272.77585
0,0 days,0.0,2009-03-20 04:00:00,272.87265
0,0 days,0.0,2009-03-20 04:00:00,272.76462
0,0 days,0.0,2009-03-20 05:00:00,272.98425
0,0 days,0.0,2009-03-20 05:00:00,272.88794
0,0 days,0.0,2009-03-20 06:00:00,273.1262
0,0 days,0.0,2009-03-20 06:00:00,273.04532
0,0 days,0.0,2009-03-20 07:00:00,273.239
0,0 days,0.0,2009-03-20 07:00:00,273.1313
0,0 days,0.0,2009-03-20 08:00:00,273.1521
0,0 days,0.0,2009-03-20 08:00:00,273.05273
0,0 days,0.0,2009-03-20 09:00:00,273.00992
0,0 days,0.0,2009-03-20 09:00:00,272.9433
0,0 days,0.0,2009-03-20 10:00:00,272.4239
0,0 days,0.0,2009-03-20 10:00:00,272.3842
0,0 days,0.0,2009-03-20 11:00:00,272.47803
0,0 days,0.0,2009-03-20 11:00:00,272.44275
0,0 days,0.0,2009-03-20 12:00:00,272.50726
0,0 days,0.0,2009-03-20 12:00:00,272.47342
0,0 days,0.0,2009-03-20 13:00:00,272.5764
0,0 days,0.0,2009-03-20 13:00:00,272.53918
0,0 days,0.0,2009-03-20 14:00:00,272.667
0,0 days,0.0,2009-03-20 14:00:00,272.6211
0,0 days,0.0,2009-03-20 15:00:00,272.6935
0,0 days,0.0,2009-03-20 15:00:00,272.64313
0,0 days,0.0,2009-03-20 16:00:00,272.6712
0,0 days,0.0,2009-03-20 16:00:00,272.60992
0,0 days,0.0,2009-03-20 17:00:00,272.596
0,0 days,0.0,2009-03-20 17:00:00,272.5255
0,0 days,0.0,2009-03-20 18:00:00,272.5474
0,0 days,0.0,2009-03-20 18:00:00,272.47632
0,0 days,0.0,2009-03-20 19:00:00,272.437
0,0 days,0.0,2009-03-20 19:00:00,272.3444
0,0 days,0.0,2009-03-20 20:00:00,272.22937
0,0 days,0.0,2009-03-20 20:00:00,272.1485
0,0 days,0.0,2009-03-20 21:00:00,272.12485
0,0 days,0.0,2009-03-20 21:00:00,272.02243
0,0 days,0.0,2009-03-20 22:00:00,271.98718
0,0 days,0.0,2009-03-20 22:00:00,271.90265
0,0 days,0.0,2009-03-20 23:00:00,271.85196
0,0 days,0.0,2009-03-20 23:00:00,271.75568
0,0 days,0.0,2009-03-21 00:00:00,271.66537
0,0 days,0.0,2009-03-21 00:00:00,271.53046
0,0 days,0.0,2009-03-21 01:00:00,271.35425
0,0 days,0.0,2009-03-21 01:00:00,271.19724
0,0 days,0.0,2009-03-21 02:00:00,271.0076
0,0 days,0.0,2009-03-21 02:00:00,270.83777
0,0 days,0.0,2009-03-21 03:00:00,270.61163
0,0 days,0.0,2009-03-21 03:00:00,270.4776
0,0 days,0.0,2009-03-21 04:00:00,270.2938
0,0 days,0.0,2009-03-21 04:00:00,270.20816
0,0 days,0.0,2009-03-21 05:00:00,270.21603
0,0 days,0.0,2009-03-21 05:00:00,270.1648
0,0 days,0.0,2009-03-21 06:00:00,270.33142
0,0 days,0.0,2009-03-21 06:00:00,270.36722
0,0 days,0.0,2009-03-21 07:00:00,270.92627
0,0 days,0.0,2009-03-21 07:00:00,271.039
0,0 days,0.0,2009-03-21 08:00:00,271.48007
0,0 days,0.0,2009-03-21 08:00:00,271.50607
0,0 days,0.0,2009-03-21 09:00:00,271.6557
0,0 days,0.0,2009-03-21 09:00:00,271.58597
0,0 days,0.0,2009-03-21 10:00:00,271.7172
0,0 days,0.0,2009-03-21 10:00:00,271.6592
0,0 days,0.0,2009-03-21 11:00:00,271.4674
0,0 days,0.0,2009-03-21 11:00:00,271.37537
0,0 days,0.0,2009-03-21 12:00:00,271.25177
0,0 days,0.0,2009-03-21 12:00:00,271.20142
0,0 days,0.0,2009-03-21 13:00:00,271.2834
0,0 days,0.0,2009-03-21 13:00:00,271.21344
0,0 days,0.0,2009-03-21 14:00:00,271.10358
0,0 days,0.0,2009-03-21 14:00:00,271.0434
0,0 days,0.0,2009-03-21 15:00:00,270.88522
0,0 days,0.0,2009-03-21 15:00:00,270.7898
0,0 days,0.0,2009-03-21 16:00:00,270.6358
0,0 days,0.0,2009-03-21 16:00:00,270.57956
0,0 days,0.0,2009-03-21 17:00:00,270.1751
0,0 days,0.0,2009-03-21 17:00:00,270.1155
0,0 days,0.0,2009-03-21 18:00:00,269.73135
0,0 days,0.0,2009-03-21 18:00:00,269.69162
0,0 days,0.0,2009-03-21 19:00:00,269.17154
0,0 days,0.0,2009-03-21 19:00:00,269.19028
0,0 days,0.0,2009-03-21 20:00:00,268.93445
0,0 days,0.0,2009-03-21 20:00:00,268.89972
0,0 days,0.0,2009-03-21 21:00:00,268.68463
0,0 days,0.0,2009-03-21 21:00:00,268.64154
0,0 days,0.0,2009-03-21 22:00:00,268.5906
0,0 days,0.0,2009-03-21 22:00:00,268.5447
0,0 days,0.0,2009-03-21 23:00:00,268.5577
0,0 days,0.0,2009-03-21 23:00:00,268.5216
0,0 days,0.0,2009-03-22 00:00:00,268.57382
0,0 days,0.0,2009-03-22 00:00:00,268.52148
0,0 days,0.0,2009-03-22 01:00:00,268.4813
0,0 days,0.0,2009-03-22 01:00:00,268.4309
0,0 days,0.0,2009-03-22 02:00:00,268.40848
0,0 days,0.0,2009-03-22 02:00:00,268.39197
0,0 days,0.0,2009-03-22 03:00:00,268.3637
0,0 days,0.0,2009-03-22 03:00:00,268.3511
0,0 days,0.0,2009-03-22 04:00:00,268.23032
0,0 days,0.0,2009-03-22 04:00:00,268.22162
0,0 days,0.0,2009-03-22 05:00:00,268.17694
0,0 days,0.0,2009-03-22 05:00:00,268.1825
0,0 days,0.0,2009-03-22 06:00:00,268.16895
0,0 days,0.0,2009-03-22 06:00:00,268.17844
0,0 days,0.0,2009-03-22 07:00:00,268.1966
0,0 days,0.0,2009-03-22 07:00:00,268.2162
0,0 days,0.0,2009-03-22 08:00:00,268.39987
0,0 days,0.0,2009-03-22 08:00:00,268.47147
0,0 days,0.0,2009-03-22 09:00:00,268.83746
0,0 days,0.0,2009-03-22 09:00:00,268.88217
0,0 days,0.0,2009-03-22 10:00:00,269.00998
0,0 days,0.0,2009-03-22 10:00:00,268.9806
0,0 days,0.0,2009-03-22 11:00:00,269.14322
0,0 days,0.0,2009-03-22 11:00:00,269.10626
0,0 days,0.0,2009-03-22 12:00:00,268.88477
0,0 days,0.0,2009-03-22 12:00:00,268.7471
0,0 days,0.0,2009-03-22 13:00:00,268.7467
0,0 days,0.0,2009-03-22 13:00:00,268.72296
0,0 days,0.0,2009-03-22 14:00:00,269.06842
0,0 days,0.0,2009-03-22 14:00:00,269.1274
0,0 days,0.0,2009-03-22 15:00:00,269.3135
0,0 days,0.0,2009-03-22 15:00:00,269.27347
0,0 days,0.0,2009-03-22 16:00:00,269.15405
0,0 days,0.0,2009-03-22 16:00:00,269.0038
0,0 days,0.0,2009-03-22 17:00:00,269.08252
0,0 days,0.0,2009-03-22 17:00:00,269.0414
0,0 days,0.0,2009-03-22 18:00:00,269.20413
0,0 days,0.0,2009-03-22 18:00:00,269.14984
0,0 days,0.0,2009-03-22 19:00:00,269.22687
0,0 days,0.0,2009-03-22 19:00:00,269.15973
0,0 days,0.0,2009-03-22 20:00:00,269.33093
0,0 days,0.0,2009-03-22 20:00:00,269.2663
0,0 days,0.0,2009-03-22 21:00:00,269.4818
0,0 days,0.0,2009-03-22 21:00:00,269.4471
0,0 days,0.0,2009-03-22 22:00:00,269.3237
0,0 days,0.0,2009-03-22 22:00:00,269.26746
0,0 days,0.0,2009-03-22 23:00:00,269.43787
0,0 days,0.0,2009-03-22 23:00:00,269.42133
0,0 days,0.0,2009-03-23 00:00:00,269.61603
0,0 days,0.0,2009-03-23 00:00:00,269.59753
0,0 days,0.0,2009-03-23 01:00:00,269.73987
0,0 days,0.0,2009-03-23 01:00:00,269.72528
0,0 days,0.0,2009-03-23 02:00:00,269.77914
0,0 days,0.0,2009-03-23 02:00:00,269.7391
0,0 days,0.0,2009-03-23 03:00:00,269.71558
0,0 days,0.0,2009-03-23 03:00:00,269.6554
0,0 days,0.0,2009-03-23 04:00:00,269.50555
0,0 days,0.0,2009-03-23 04:00:00,269.42526
0,0 days,0.0,2009-03-23 05:00:00,269.40332
0,0 days,0.0,2009-03-23 05:00:00,269.3401
0,0 days,0.0,2009-03-23 06:00:00,269.33374
0,0 days,0.0,2009-03-23 06:00:00,269.28867
0,0 days,0.0,2009-03-23 07:00:00,269.2263
0,0 days,0.0,2009-03-23 07:00:00,269.2274
0,0 days,0.0,2009-03-23 08:00:00,269.37646
0,0 days,0.0,2009-03-23 08:00:00,269.37808
0,0 days,0.0,2009-03-23 09:00:00,269.4138
0,0 days,0.0,2009-03-23 09:00:00,269.42133
0,0 days,0.0,2009-03-23 10:00:00,269.5184
0,0 days,0.0,2009-03-23 10:00:00,269.49066
0,0 days,0.0,2009-03-23 11:00:00,269.55515
0,0 days,0.0,2009-03-23 11:00:00,269.51456
0,0 days,0.0,2009-03-23 12:00:00,269.5888
0,0 days,0.0,2009-03-23 12:00:00,269.5443
0,0 days,0.0,2009-03-23 13:00:00,269.6216
